Season,Team,Player Names
2001,FC Liverpool,"['Sander Westerveld', 'Jerzy Dudek', 'Pegguy Arphexad', 'Chris Kirkland', 'Jörgen Nielsen', 'Frode Kippe', 'Stéphane Henchoz', 'Sami Hyypiä', 'Markus Babbel', 'Jamie Carragher', 'Djimi Traoré', 'John Arne Riise', 'Grégory Vignal', 'Abel Xavier', 'Vegard Heggem', 'Stephen Wright', 'Daniel Sjölund', 'Dietmar Hamann', 'Igor Biscan', 'Jamie Redknapp', 'Danny Murphy', 'Steven Gerrard', 'Gary McAllister', 'Richie Partridge', 'Nick Barmby', 'Vladimir Smicer', 'Patrik Berger', 'Jari Litmanen', 'Bernard Diomède', 'Milan Baros', 'Emile Heskey', 'Robbie Fowler', 'Nicolas Anelka', 'Michael Owen']"
2001,Leeds United,"['Nigel Martyn', 'Paul Robinson', 'Danny Milosevic', 'Lucas Radebe', 'Jonathan Woodgate', 'Michael Duberry', 'Rio Ferdinand', 'Ian Harte', 'Dominic Matteo', 'Gary Kelly', 'Danny Mills', 'Alan Maybury', 'Frazer Richardson', 'Olivier Dacourt', 'David Batty', 'Jacob Burns', 'Lee Bowyer', 'Alan Smith', 'Eirik Bakke', 'Seth Johnson', 'Jamie McMaster', 'Stephen McPhail', 'Harry Kewell', 'Jason Wilcox', 'Robbie Fowler', 'Robbie Keane', 'Mark Viduka']"
2001,Leicester City,"['Tim Flowers', 'Simon Royce', 'Ian Walker', 'Michael Price', 'Ian Andrews', 'Frank Sinclair', 'Gerry Taggart', 'Damien Delaney', 'Matt Elliott', 'Jacob Laursen', 'Matt Heath', 'Jon Ashton', 'Alan Rogers', 'Callum Davidson', 'Jordan Stewart', 'Gary Rowett', 'Martin Reeves', 'Andy Impey', 'Matthew Jones', 'Robbie Savage', 'Dennis Wise', 'Stefan Oakes', 'Lee Marshall', 'Tommy Williamson', 'Matt Piper', 'Darren Eadie', 'Junior Lewis', 'Muzzy Izzet', 'Arnar Gunnlaugsson', 'James Scowcroft', 'Trevor Benjamin', 'Dean Sturridge', 'Paul Dickov', 'Ade Akinbiyi', 'Brian Deane', 'Jon Stevenson', 'Tommy Wright']"
2001,Tottenham Hotspur,"['Dave Beasant', 'Neil Sullivan', 'Kasey Keller', 'Gavin Kelly', 'Goran Bunjevcevic', 'Chris Perry', 'Gary Doherty', 'Ledley King', 'Anthony Gardner', 'Alton Thelwell', 'Dean Richards', 'Mauricio Taricco', 'Ben Thatcher', 'John Piercy', 'Steffen Freund', 'Tim Sherwood', 'Johnnie Jackson', 'Paul Merson', 'Darren Anderton', 'Stephen Clemence', 'Simon Davies', 'Christian Ziege', 'Matthew Etherington', 'Gustavo Poyet', 'Öyvind Leonhardsen', 'Sergiy Rebrov', 'Steffen Iversen', 'Les Ferdinand', 'Teddy Sheringham', 'Chris Armstrong']"
2001,Aston Villa,"['Boaz Myhill', 'Peter Schmeichel', 'Peter Enckelman', 'Olof Mellberg', 'Alpay Özalan', 'Alan Wright', 'Steve Staunton', 'Jonathan Bewers', 'Mark Delaney', 'George Boateng', 'Ian Taylor', 'Gareth Barry', 'Jlloyd Samuel', 'Lee Hendrie', 'Thomas Hitzlsperger', 'Stephen Cooke', 'Paul Merson', 'Steve Stone', 'Hassan Kachloul', 'Mustapha Hadji', 'David Ginola', 'Juan Pablo Ángel', 'Dion Dublin', 'Peter Crouch', 'Bosko Balaban', 'Darius Vassell', 'Stefan Moore']"
2001,Blackburn Rovers,"['Ryan Robinson', 'Brad Friedel', 'John Filan', 'Alan Kelly', 'Alan Miller', 'Craig Short', 'Lucas Neill', 'Martin Taylor', 'Marlon Broomes', 'Gordon Greer', 'Stig Inge Björnebye', 'Nils-Eric Johansson', 'Hakan Ünsal', 'John Curtis', 'Henning Berg', 'Jeff Kenna', 'Darren Dunning', 'Tugay Kerimoglu', 'Garry Flitcroft', 'Damien Johnson', 'Jonathan Douglas', 'Damien Duff', 'Jason McAteer', 'Keith Gillespie', 'Alan Mahon', 'David Dunn', 'Craig Hignett', 'Marcus Bent', 'Andy Cole', 'Matt Jansen', 'Mark Hughes', 'Yordi', 'Nathan Blake', 'Egil Östenstad', 'Corrado Grabbi']"
2001,FC Chelsea,"['Ed de Goey', 'Carlo Cudicini', 'Mark Bosnich', 'Rhys Evans', 'Marcel Desailly', 'Winston Bogarde', 'William Gallas', 'Valerio Di Cesare', 'John Terry', 'Robert Huth', 'Joel Kitamirike', 'Pat Baldwin', 'Warren Cummings', 'Celestine Babayaro', 'Graeme Le Saux', 'Jon Harley', 'Joe Keenan', 'Mario Melchiot', 'Albert Ferrer', 'Danny Slatter', 'Slavisa Jokanovic', 'Emmanuel Petit', 'Frank Lampard', 'Roberto Di Matteo', 'Jody Morris', 'Samuele Dalla Bona', 'Gabriele Ambrosetti', 'Boudewijn Zenden', 'Jesper Grönkjaer', 'Mario Stanic', 'Gianfranco Zola', 'Jimmy Floyd Hasselbaink', 'Eidur Gudjohnsen', 'Rati Aleksidze', 'Leon Knight', 'Mikael Forssell', 'Carlton Cole']"
2001,FC Southampton,"['Paul Jones', 'Neil Moss', 'Scott Bevan', 'Claus Lundekvam', 'Paul Williams', 'Dean Richards', 'Tahar El Khalej', 'Garry Monk', 'Wayne Bridge', 'Francis Benali', 'Jason Dodd', 'Dan Petrescu', 'Paul Telfer', 'Cléber Chalá', 'Matt Oakley', 'Anders Svensson', 'Chris Baird', 'Mark Draper', 'Rory Delap', 'Jo Tessem', 'Adrián Cáceres', 'Kevin Gibbens', 'Imants Bleidelis', 'Chris Marsden', 'Matt Le Tissier', 'Paul Murray', 'Dani Rodrigues', 'Fabrice Fernandes', 'Stuart Ripley', 'James Beattie', 'Kevin Davies', 'Uwe Rösler', 'Eric Hassli', 'Marians Pahars', 'Scott McDonald', 'Agustín Delgado', 'Brett Ormerod']"
2001,FC Middlesbrough,"['Brad Jones', 'Mark Schwarzer', 'Marlon Beresford', 'Mark Crossley', 'Sam Russell', 'Steve Vickers', 'Gareth Southgate', 'Ugo Ehiogu', 'Jason Gavin', 'Dean Gordon', 'Colin Cooper', 'David Murphy', 'Franck Queudrue', 'Curtis Fleming', 'Gianluca Festa', 'Robbie Stockdale', 'Stuart Parnaby', 'Luke Wilkshire', 'Mark Summerbell', 'Phil Stamp', 'Paul Ince', 'Paul Okon', 'Mark Hudson', 'Robbie Mustoe', 'Jonathan Greening', 'Mark Wilson', 'Mickaël Debève', 'Allan Johnston', 'Carlos Marinelli', 'Stewart Downing', 'Szilard Nemeth', 'Benny Carbone', 'Brian Deane', 'Alen Boksic', 'Joseph-Désiré Job', 'Andy Campbell', 'Hámilton Ricard', 'Dean Windass', 'Noel Whelan']"
2002,FC Arsenal,"['David Seaman', 'Stuart Taylor', 'Guillaume Warmuz', 'Rami Shaaban', 'Craig Holloway', 'Martin Keown', 'Pascal Cygan', 'Matthew Upson', 'Sol Campbell', 'Igors Stepanovs', 'Stathis Tavlaridis', 'Kolo Touré', 'Ryan Garry', 'Ashley Cole', 'Giovanni van Bronckhorst', 'Laurén', 'Oleg Luzhnyi', 'Moritz Volz', 'Justin Hoyte', 'Patrick Vieira', 'Gilberto Silva', 'Sebastian Svärd', 'Steve Sidwell', 'Edú Gaspar', 'Freddie Ljungberg', 'Ray Parlour', 'David Bentley', 'Robert Pirès', 'Jerome Thomas', 'Jermaine Pennant', 'Dennis Bergkamp', 'Sylvain Wiltord', 'Francis Jeffers', 'Thierry Henry', 'Nwankwo Kanu', 'Jérémie Aliadière']"
2002,FC Liverpool,"['Jerzy Dudek', 'Pegguy Arphexad', 'Chris Kirkland', 'Patrice Luzi', 'Stéphane Henchoz', 'Sami Hyypiä', 'Markus Babbel', 'Jamie Carragher', 'Djimi Traoré', 'John Arne Riise', 'Grégory Vignal', 'Stephen Warnock', 'Abel Xavier', 'Vegard Heggem', 'Jon Otsemobor', 'Dietmar Hamann', 'Salif Diao', 'Igor Biscan', 'Danny Murphy', 'Steven Gerrard', 'Bruno Cheyrou', 'John Welsh', 'Michael Foley-Sheridan', 'Vladimir Smicer', 'Patrik Berger', 'Bernard Diomède', 'Milan Baros', 'Emile Heskey', 'El-Hadji Diouf', 'Michael Owen', 'Neil Mellor']"
2002,Manchester United,"['Fabien Barthez', 'Roy Carroll', 'Ricardo', 'Ben Williams', 'Wes Brown', 'Ronny Johnsen', 'Laurent Blanc', 'Rio Ferdinand', 'David May', ""John O'Shea"", 'Danny Pugh', 'Mikaël Silvestre', 'Paul Tierney', 'Kieran Richardson', 'Gary Neville', 'Phil Neville', 'Lee Roche', 'Mark Lynch', 'Roy Keane', 'Juan Sebastián Verón', 'Nicky Butt', 'Michael Stewart', 'Paul Scholes', 'Quinton Fortune', 'Darren Fletcher', 'David Beckham', 'Ryan Giggs', 'Luke Chadwick', 'Jimmy Davis', 'Mads Timm', 'Danny Webber', 'Ruud van Nistelrooy', 'Ole Gunnar Solskjaer', 'Diego Forlán', 'Daniel Nardiello']"
2002,Newcastle United,"['Jonny Brain', 'Shay Given', 'Steve Harper', 'Tony Caig', 'John Karelse', 'Adam Collin', ""Andrew O'Brien"", 'Aaron Hughes', 'Titus Bramble', 'Jonathan Woodgate', 'Steven Caldwell', 'Nikolaos Dabizas', 'Robbie Elliott', 'Wayne Quinn', 'Olivier Bernard', 'Andy Griffin', 'Clarence Acuña', 'Brian Kerr', 'Jermaine Jenas', 'Jamie McClen', 'Nolberto Solano', 'Kieron Dyer', 'Gary Speed', 'Darren Ambrose', 'Christian Bassedas', 'Hugo Viana', 'Craig Bellamy', 'Laurent Robert', 'Michael Chopra', 'Richard Offiong', 'Alan Shearer', 'Carl Cort', 'Lomana LuaLua', 'Shola Ameobi']"
2002,Leeds United,"['Nigel Martyn', 'Paul Robinson', 'Danny Milosevic', 'Lucas Radebe', 'Jonathan Woodgate', 'Raúl Bravo', 'Teddy Lucic', 'Michael Duberry', 'Shane Cansdell-Sherriff', 'Matthew Kilgallon', 'Ian Harte', 'Dominic Matteo', 'Gary Kelly', 'Danny Mills', 'Frazer Richardson', 'Olivier Dacourt', 'David Batty', 'Paul Okon', 'Jacob Burns', 'Lee Bowyer', 'Alan Smith', 'Eirik Bakke', 'Seth Johnson', 'Jamie McMaster', 'Paul Keegan', 'James Milner', 'Nick Barmby', 'Stephen McPhail', 'Harpal Singh', 'Harry Kewell', 'Jason Wilcox', 'Robbie Keane', 'Michael Bridges', 'Mark Viduka', 'Robbie Fowler', 'Simon Johnson']"
2002,FC Chelsea,"['Mark Bosnich', 'Ed de Goey', 'Carlo Cudicini', 'Rhys Evans', 'Lenny Pidgeley', 'Marcel Desailly', 'Winston Bogarde', 'William Gallas', 'Valerio Di Cesare', 'John Terry', 'Robert Huth', 'Joel Kitamirike', 'Celestine Babayaro', 'Graeme Le Saux', 'Joe Keenan', 'Mario Melchiot', 'Albert Ferrer', 'Emmanuel Petit', 'Alexis Nicolas', 'Robert Wolleaston', 'Frank Lampard', 'Jody Morris', 'Gabriele Ambrosetti', 'Quique de Lucas', 'Sebastian Kneißl', 'Boudewijn Zenden', 'Jesper Grönkjaer', 'Mario Stanic', 'Filipe Oliveira', 'Gianfranco Zola', 'Jimmy Floyd Hasselbaink', 'Eidur Gudjohnsen', 'Carlton Cole']"
2002,West Ham United,"['David James', 'Raimond van der Gouw', 'David Forde', 'Stephen Bywater', 'Tomas Repka', 'Christian Dailly', 'Gary Breen', 'Ian Pearce', 'Clive Delaney', 'Anton Ferdinand', 'Izzy Iriekpen', 'Nigel Winterburn', 'Vladimir Labant', 'Scott Minto', 'Rufus Brevett', 'Shaun Byrne', 'Glen Johnson', 'Sébastien Schemmel', 'Brent Rahim', 'Michael Carrick', 'Édouard Cissé', 'Lee Bowyer', 'Steve Lomas', 'David Noble', 'Grant McCann', 'Leon Britton', 'Laurent Courtois', 'Don Hutchison', 'John Moncur', 'Joe Cole', 'Daryl McMahon', 'James Allen', 'Trevor Sinclair', 'Richard García', 'Jermain Defoe', 'Paolo Di Canio', 'Frédéric Kanouté', 'Youssef Sofiane', 'Les Ferdinand', 'Titi Camara', 'Billy Mehmet']"
2002,Aston Villa,"['Boaz Myhill', 'Peter Enckelman', 'Stefan Postma', 'Wayne Henderson', 'Olof Mellberg', 'Alpay Özalan', 'Liam Ridgewell', 'Ronny Johnsen', 'Rob Edwards', 'Alan Wright', 'Steve Staunton', 'Mark Delaney', 'Ulises de la Cruz', 'Gareth Barry', 'George Boateng', 'Ian Taylor', 'Jlloyd Samuel', 'Mark Kinsella', 'Thomas Hitzlsperger', 'Lee Hendrie', 'Peter Whittingham', 'Joey Gudjónsson', 'Paul Merson', 'Steve Stone', 'Stephen Cooke', 'Hassan Kachloul', 'Mustapha Hadji', 'Öyvind Leonhardsen', 'Juan Pablo Ángel', 'Dion Dublin', 'Darius Vassell', 'Marcus Allbäck', 'Peter Crouch', 'Bosko Balaban', 'Michael Boulding', 'Stefan Moore']"
2002,Tottenham Hotspur,"['Gavin Kelly', 'Neil Sullivan', 'Kasey Keller', 'Lars Hirschfeld', 'Goran Bunjevcevic', 'Chris Perry', 'Gary Doherty', 'Ledley King', 'Anthony Gardner', 'Dean Richards', 'Mauricio Taricco', 'Ben Thatcher', 'Stephen Carr', 'Boubacar Djibolalahou', 'Steffen Freund', 'Jonathan Blondel', 'Kazuyuki Toda', 'Jamie Redknapp', 'Stephen Clemence', 'Darren Anderton', 'Simon Davies', 'Matthew Etherington', 'Milenko Acimovic', 'Christian Ziege', 'Öyvind Leonhardsen', 'Gustavo Poyet', 'Rohan Ricketts', 'Mark Yeates', 'Steffen Iversen', 'Lee Barnard', 'Les Ferdinand', 'Teddy Sheringham', 'Robbie Keane', 'Jamie Slabber']"
2002,Blackburn Rovers,"['Ryan Robinson', 'Brad Friedel', 'Alan Kelly', 'Alan Miller', 'Michael Taylor', 'Lucas Neill', 'Andy Todd', 'Craig Short', 'Martin Taylor', 'Sebastian Pelzer', 'Jay McEveley', 'Hakan Ünsal', 'Stig Inge Björnebye', 'Nils-Eric Johansson', 'Vratislav Gresko', 'John Curtis', 'Henning Berg', 'Tugay Kerimoglu', 'Garry Flitcroft', 'Jonathan Douglas', 'Paul Gallagher', 'Neil Danns', 'Damien Duff', 'Keith Gillespie', 'David Thompson', 'Alan Mahon', 'Jamie Milligan', 'David Dunn', 'Craig Hignett', 'Marc Richards', 'Andy Cole', 'Matt Jansen', 'Corrado Grabbi', 'Dwight Yorke', 'Egil Östenstad', 'Hakan Sükür']"
2002,FC Southampton,"['Paul Jones', 'Neil Moss', 'Antti Niemi', 'Alan Blayney', 'Andrew Davies', 'Tahar El Khalej', 'Claus Lundekvam', 'Paul Williams', 'Michael Svensson', 'Danny Higginbotham', 'Darren Kenton', 'Garry Monk', 'Francis Benali', 'Wayne Bridge', 'Jason Dodd', 'Paul Telfer', 'Matt Oakley', 'Anders Svensson', 'Chris Baird', 'Mark Draper', 'Rory Delap', 'David Prutton', 'Jo Tessem', 'Andrey Kanchelskis', 'Chris Marsden', 'Jay Lucas', 'Fabrice Fernandes', 'Eric Hassli', 'Federico Arias', 'James Beattie', 'Kevin Davies', 'Marians Pahars', 'Dexter Blackstock', 'Agustín Delgado', 'Brett Ormerod']"
2002,FC Middlesbrough,"['Mark Schwarzer', 'Mark Crossley', 'Sam Russell', 'Brad Jones', 'Ugo Ehiogu', 'Chris Riggott', 'Gareth Southgate', 'Jason Gavin', 'Andrew Davies', 'Phil Gulliver', 'Franck Queudrue', 'Tony Vidmar', 'Colin Cooper', 'David Murphy', 'Robbie Stockdale', 'Stuart Parnaby', 'Luke Wilkshire', 'Brian Close', 'Phil Stamp', 'Craig Dove', 'George Boateng', 'Doriva', 'John Eustace', 'Jonathan Greening', 'Mark Wilson', 'Njitap Geremi', 'Allan Johnston', 'Juninho Paulista', 'Carlos Marinelli', 'Stewart Downing', 'Malcolm Christie', 'Jamie Cade', 'Szilard Nemeth', 'Dean Windass', 'Massimo Maccarone', 'Alen Boksic', 'Joseph-Désiré Job', 'Michael Ricketts', 'Noel Whelan']"
2002,FC Fulham,"['Marcus Hahnemann', 'Edwin van der Sar', 'Maik Taylor', 'Martín Herrera', 'Andy Melville', 'Zat Knight', 'Martin Djetou', 'Alain Goma', 'Abdeslam Ouaddou', 'Mark Hudson', 'Dean Leacock', 'Rufus Brevett', 'Jon Harley', 'Jérôme Bonnissel', 'Pierre Womé', 'Steve Finnan', 'Junichi Inamoto', 'Sean Davis', 'Steed Malbranque', 'Bjarne Goldbaek', 'Eddie Lewis', 'John Collins', 'Luís Boa Morte', 'Sylvain Legwinski', 'Andrejs Stolcers', 'Lee Clark', 'Steve Marlet', 'Facundo Sava', 'Barry Hayles', 'Louis Saha', 'Calum Willock', 'Elvis Hammond']"
2002,Charlton Athletic,"['Dean Kiely', 'Paul Rachubka', 'Ben Roberts', 'Richard Rufus', 'Mark Fish', 'Steve Brown', 'Jonathan Fortune', 'Michael Turner', 'Tahar El Khalej', 'Chris Powell', 'Paul Konchesky', 'Gary Rowett', 'Luke Young', 'Osei Sankofa', 'Radostin Kishishev', 'Mark Kinsella', 'Scott Parker', 'Robbie Mustoe', 'Jesper Blomqvist', 'Graham Stuart', 'Claus Jensen', 'Chris Bart-Williams', 'Mark DeBolla', 'John Robinson', 'Jamal Campbell-Ryce', 'Jason Euell', 'Martin Pringle', 'Shaun Bartlett', 'Mathias Svensson', 'Jonatan Johansson', 'Kevin Lisbie']"
2002,FC Everton,"['Richard Wright', 'Steve Simonsen', 'Espen Baardsen', 'Paul Gerrard', 'Ibrahim Said', 'Peter Clarke', 'Alan Stubbs', 'David Weir', 'Joseph Yobo', 'Weifeng Li', 'Alessandro Pistone', 'David Unsworth', 'Gary Naysmith', 'Steve Watson', 'Tony Hibbert', 'Tie Li', 'Thomas Gravesen', 'Tobias Linderoth', 'Lee Carsley', 'Scot Gemmill', 'Alex Nyarko', 'Leon Osman', 'Niclas Alexandersson', 'David Carney', 'Mark Pembridge', 'Kevin McLeod', 'Rodrigo Beckham', 'Brian McBride', 'Tomasz Radzinski', 'Kevin Campbell', 'Duncan Ferguson', 'Wayne Rooney', 'Nick Chadwick']"
2002,Bolton Wanderers,"['Jussi Jääskeläinen', 'Kevin Poole', 'David Holdsworth', 'Colin Hendry', 'Mike Whitlow', 'Gudni Bergsson', ""Bruno N'Gotty"", 'Paul Warhurst', 'Florent Laville', 'Nicky Hunt', 'Danny Livesey', 'Wayne Buchanan', 'Leam Richardson', 'Ricardo Gardner', 'Simon Charlton', 'Bernard Mendy', 'Anthony Barness', 'Stig Töfting', 'Bülent Akin', 'Iván Campo', 'Gérald Forschelet', 'Derek Niven', 'Cleveland Taylor', 'Per Frandsen', 'Gareth Farrelly', 'Jeff Smith', 'Jay-Jay Okocha', 'Youri Djorkaeff', 'Kevin Nolan', 'Jonathan Walters', 'Jermaine Johnson', 'Chris Armstrong', 'Dean Holdsworth', 'Salva Ballesta', 'Michael Ricketts', 'Henrik Pedersen', 'Pierre-Yves André', 'Delroy Facey']"
2002,AFC Sunderland,"['Michael Ingham', 'Craig Turns', 'Thomas Sörensen', 'Thomas Myhre', 'Jürgen Macho', 'Mart Poom', 'Simon Ramsden', 'Stanislav Varga', 'Phil Babb', 'Émerson Thome', 'Joachim Björklund', 'Jody Craddock', 'Talal El Karkouri', 'Ben Clark', 'Craig James', 'Michael Gray', 'George McCartney', 'Mark Rossiter', 'Bertrand Crasson', 'Bernt Haas', 'Cliff Byrne', 'Stephen Wright', 'Darren Williams', 'Chris Black', 'Paul Thirlwell', 'Nicolás Medina', 'Richie Ryan', 'Claudio Reyna', 'Gavin McCann', 'John Oster', 'Sean Thornton', 'Stefan Schwarz', 'Julio Arca', 'Matt Piper', 'Thomas Butler', 'Jason McAteer', 'Jonjo Dickman', 'Kevin Kilbane', 'Kevin Kyle', 'Niall Quinn', 'Tore André Flo', 'Kevin Phillips', 'David Bellion', 'Marcus Stewart', 'Michael Proctor']"
2002,Manchester City,"['Peter Schmeichel', 'Nicky Weaver', 'Carlo Nash', 'Kevin Stuhr-Ellegaard', 'Tim Flowers', 'Brian Murphy', 'Mikkel Bischoff', 'David Sommeil', 'Gerard Wiekens', 'Sylvain Distin', 'Paul Ritchie', 'Jihai Sun', 'Richard Dunne', 'Steve Howey', 'Lucién Mettomo', 'Patrick McCarthy', 'Stephen Jordan', 'Rhys Day', 'Niclas Jensen', 'Danny Tiatto', 'Tyrone Loran', 'Laurent Charvet', 'Kevin Horlock', 'Christian Negouai', 'Alf-Inge Haaland', 'Jeff Whitley', 'Marc-Vivien Foé', 'Glenn Whelan', 'Terry Dunfield', 'Joey Barton', 'Djamel Belmadi', 'Chris Shuker', 'Ali Benarbia', 'Eyal Berkovic', 'Karim Kerkar', 'Darren Huckerby', 'Shaun Wright-Phillips', 'Paulo Wanchope', 'Shaun Goater', 'Jon Macken', 'Matías Vuoso', 'Robbie Fowler', 'Chris Killen', 'Nicolas Anelka']"
2002,West Bromwich Albion,"['Brian Jensen', 'Russell Hoult', 'Joe Murphy', 'Tamika Mkandawire', 'Neil Clement', 'Darren Moore', 'Phil Gilchrist', 'Sean Gregan', 'Lárus Orri Sigurdsson', 'Ifeanyi Udeze', 'Igor Balis', 'James Chambers', 'Des Lyttle', 'Michael Appleton', 'Matt Collins', 'Derek McInnes', 'Adam Chambers', 'Ronnie Wallwork', 'Jordão', 'Lee Marshall', 'Lloyd Dyer', 'Andy Johnson', 'Jason Koumas', 'Matthew Turner', 'Bob Taylor', 'Danny Dichio', 'Jason Roberts', 'Scott Dobie', 'Lee Hughes']"
2002,Birmingham City,"['Ian Bennett', 'Nico Vaesen', 'Andy Marriott', 'Joey Hutchinson', 'Darryl Powell', 'Steve Vickers', 'Darren Purse', 'Kenny Cunningham', 'Michael Johnson', 'Matthew Upson', 'Olivier Tébily', 'Mat Sadler', 'Peter Gilbert', 'Tom Williams', 'Martin Grainger', 'Jamie Clapham', 'Jeff Kenna', 'Ferdinand Coly', 'Christophe Grondin', 'Aliou Cissé', 'Piotr Swierczewski', 'Robbie Savage', 'Damien Johnson', 'Darren Carter', 'Stephen Clemence', 'Stan Lazaridis', 'Curtis Woodhouse', 'Paul Devlin', 'Bryan Hughes', 'Jovan Kirovski', 'Tommy Mooney', 'Geoff Horsfield', 'Stern John', 'Clinton Morrison', 'Christophe Dugarry', 'Craig Fagan']"
2003,Manchester United,"['Ben Williams', 'Roy Carroll', 'Tim Howard', 'Rio Ferdinand', 'Wes Brown', ""John O'Shea"", 'Kieran Richardson', 'Danny Pugh', 'Mikaël Silvestre', 'Paul Tierney', 'Gary Neville', 'Phil Neville', 'Mark Lynch', 'Phil Bardsley', 'Roy Keane', 'Eric Djemba Djemba', 'Neil Wood', 'Nicky Butt', 'Kléberson', 'Paul Scholes', 'Darren Fletcher', 'Quinton Fortune', 'David Jones', 'Ryan Giggs', 'Chris Eagles', 'Cristiano Ronaldo', 'Louis Saha', 'Ruud van Nistelrooy', 'David Bellion', 'Ole Gunnar Solskjaer', 'Diego Forlán', 'Luke Steele', 'Eddie Johnson', 'Daniel Nardiello']"
2003,FC Arsenal,"['Jens Lehmann', 'Stuart Taylor', 'Rami Shaaban', 'Graham Stack', 'Craig Holloway', 'Martin Keown', 'Pascal Cygan', 'Philippe Senderos', 'Sol Campbell', 'Stathis Tavlaridis', 'Kolo Touré', 'Ashley Cole', 'Giovanni van Bronckhorst', 'Gaël Clichy', 'Laurén', 'Justin Hoyte', 'Frank Simek', 'Patrick Vieira', 'Gilberto Silva', 'Ólafur Ingi Skúlason', 'Edú Gaspar', 'John Spicer', 'Cesc Fàbregas', 'Freddie Ljungberg', 'Ray Parlour', 'David Bentley', 'Robert Pirès', 'Quincy Owusu-Abeyie', 'Jerome Thomas', 'Ryan Smith', 'José Antonio Reyes', 'Dennis Bergkamp', 'Sylvain Wiltord', 'Francis Jeffers', 'Thierry Henry', 'Nwankwo Kanu', 'Jérémie Aliadière', 'Michal Papadopulos']"
2003,Newcastle United,"['Shay Given', 'Steve Harper', 'Tony Caig', 'Adam Collin', 'Bradley Orr', ""Andrew O'Brien"", 'Aaron Hughes', 'Titus Bramble', 'Jonathan Woodgate', 'Steven Caldwell', 'Nikolaos Dabizas', 'Steven Taylor', 'Robbie Elliott', 'Olivier Bernard', 'Andy Griffin', 'Jermaine Jenas', 'Jamie McClen', 'Lee Bowyer', 'Nolberto Solano', 'Kieron Dyer', 'Martin Brittain', 'Gary Speed', 'Darren Ambrose', 'Hugo Viana', 'Craig Bellamy', 'Laurent Robert', 'Richard Offiong', 'Alan Shearer', 'Michael Bridges', 'Lomana LuaLua', 'Shola Ameobi', 'Michael Chopra']"
2003,FC Chelsea,"['Carlo Cudicini', 'Marco Ambrosio', 'Neil Sullivan', 'Marcel Desailly', 'William Gallas', 'John Terry', 'Robert Huth', 'Joel Kitamirike', 'Celestine Babayaro', 'Wayne Bridge', 'Glen Johnson', 'Mario Melchiot', 'Claude Makélélé', 'Emmanuel Petit', 'Alexis Nicolas', 'Frank Lampard', 'Scott Parker', 'Juan Sebastián Verón', 'Damien Duff', 'Njitap Geremi', 'Joe Cole', 'Jesper Grönkjaer', 'Mario Stanic', 'Filipe Oliveira', 'Adrian Mutu', 'Jimmy Floyd Hasselbaink', 'Hernán Crespo', 'Eidur Gudjohnsen', 'Mikael Forssell', 'Carlton Cole']"
2003,FC Liverpool,"['Jerzy Dudek', 'Paul Jones', 'Chris Kirkland', 'Patrice Luzi', 'Paul Harrison', 'Stéphane Henchoz', 'Sami Hyypiä', 'Djimi Traoré', 'Jamie Carragher', 'Zak Whitbread', 'John Arne Riise', 'Steve Finnan', 'Jon Otsemobor', 'Salif Diao', 'Dietmar Hamann', 'Igor Biscan', 'Carl Medjani', 'Danny Murphy', 'Steven Gerrard', 'Bruno Cheyrou', 'John Welsh', 'Darren Potter', 'Michael Foley-Sheridan', 'Richie Partridge', 'Vladimir Smicer', 'Harry Kewell', 'Florent Sinama-Pongolle', 'Milan Baros', 'Emile Heskey', 'El-Hadji Diouf', 'Michael Owen', 'Anthony Le Tallec', 'Neil Mellor']"
2003,Blackburn Rovers,"['Alan Kelly', 'Brad Friedel', 'David Yelldell', 'Peter Enckelman', 'Sean Hessey', 'Lucas Neill', 'Martin Taylor', 'Lorenzo Amoruso', 'Craig Short', 'Markus Babbel', 'Andy Todd', 'Jay McEveley', 'Vratislav Gresko', 'Nils-Eric Johansson', 'Michael Gray', 'Steven Reid', 'Tugay Kerimoglu', 'Dino Baggio', 'Barry Ferguson', 'Ciaran Donnelly', 'Garry Flitcroft', 'Paul Gallagher', 'Martin Andresen', 'Jonathan Douglas', 'Neil Danns', 'David Thompson', 'Brett Emerton', 'Alan Morgan', 'Alan Mahon', 'Gary Harkins', 'Andy Cole', 'Matt Jansen', 'Jon Stead', 'Corrado Grabbi', 'Dwight Yorke']"
2003,FC Everton,"['Paul Gerrard', 'Richard Wright', 'Steve Simonsen', 'Nigel Martyn', 'Iain Turner', 'Alan Stubbs', 'David Weir', 'Joseph Yobo', 'Peter Clarke', 'Alessandro Pistone', 'David Unsworth', 'Gary Naysmith', 'Steve Watson', 'Tony Hibbert', 'Tie Li', 'Thomas Gravesen', 'Tobias Linderoth', 'Lee Carsley', 'Steven Schumacher', 'Scot Gemmill', 'Alex Nyarko', 'Leon Osman', 'Mark Pembridge', 'Kevin Kilbane', 'James McFadden', 'Tomasz Radzinski', 'Kevin Campbell', 'Duncan Ferguson', 'Francis Jeffers', 'Wayne Rooney', 'Nick Chadwick']"
