Season,Team,Player Names
2020,FC Paris Saint-Germain,"['Keylor Navas', 'Sergio Rico', 'Marcin Bulka', 'Alexandre Letellier', 'Garissone Innocent', 'Denis Franchi', 'Mathyas Randriamamy', 'Yanis Saidani', 'Marquinhos', 'Presnel Kimpembe', 'Thilo Kehrer', 'Abdou Diallo', 'Juan Bernat', 'Layvin Kurzawa', 'Alessandro Florenzi', 'Colin Dagba', 'Timothée Pembélé', 'Leandro Paredes', 'Danilo Pereira', 'Maxen Kapo', 'Abdoulaye Kamara', 'Marco Verratti', 'Idrissa Gueye', 'Ander Herrera', 'Kays Ruiz-Atil', 'Edouard Michut', 'Mitchel Bakker', 'Rafinha', 'Bandiougou Fadiga', 'Ismaël Gharbi', 'Neymar', 'Julian Draxler', 'Jesé', 'Pablo Sarabia', 'Ángel Di María', 'Xavi Simons', 'Kylian Mbappé', 'Mauro Icardi', 'Moise Kean', 'Arnaud Kalimuendo', 'Kenny Nagera']"
2020,Olympique Lyon,"['Anthony Lopes', 'Anthony Racioppi', 'Ciprian Tatarusanu', 'Julian Pollersbeck', 'Malcolm Barcola', 'Jason Denayer', 'Joachim Andersen', 'Sinaly Diomandé', 'Marcelo', 'Cenk Özkacar', 'Djamel Eddine Benlamri', 'Castello Lukeba', 'Abdoulaye Ndiaye', 'Melvin Bard', 'Marçal', 'Youssouf Koné', 'Léo Dubois', 'Mattia De Sciglio', 'Kenny Tete', 'Malo Gusto', 'Bruno Guimarães', 'Thiago Mendes', 'Camilo', 'Houssem Aouar', 'Maxence Caqueret', 'Jean Lucas', 'Florent Sanchez', 'Habib Keïta', 'Lucas Paquetá', 'Rayan Cherki', 'Jeff Reine-Adélaïde', 'Maxwel Cornet', 'Bertrand Traoré', 'Yahya Soumaré', 'Memphis Depay', 'Moussa Dembélé', 'Karl Toko Ekambi', 'Tino Kadewere', 'Islam Slimani', 'Sekou Lega']"
2020,AS Monaco,"['Benjamin Lecomte', 'Radoslaw Majecki', 'Vito Mannone', 'Benoît Badiashile', 'Axel Disasi', 'Guillermo Maripán', 'Strahinja Pavlovic', 'Chrislain Matsima', 'Caio Henrique', 'Fodé Ballo-Touré', 'Julien Serrano', 'Ruben Aguilar', 'Djibril Sidibé', 'Giulian Biancone', 'Aurélien Tchouaméni', 'Florentino', 'Jean-Eudes Aholou', 'Youssef Aït Bennasser', 'Youssouf Fofana', 'Eliot Matazo', 'Cesc Fàbregas', 'Enzo Millot', 'Aleksandr Golovin', 'Sofiane Diop', 'Henry Onyekuru', 'Valentin Decarpentrie', 'Gelson Martins', 'Krépin Diatta', 'Wissam Ben Yedder', 'Kevin Volland', 'Willem Geubbels', 'Pietro Pellegri', 'Stevan Jovetic']"
2020,LOSC Lille,"['Mike Maignan', 'Orestis Karnezis', 'Lucas Chevalier', 'Sven Botman', 'Tiago Djaló', 'Adama Soumaoro', 'José Fonte', 'Nassim Innocenti', 'Reinildo Mandava', 'Domagoj Bradaric', 'Zeki Çelik', 'Jérémy Pied', 'Ismaïl Bouleghcha', 'Boubakary Soumaré', 'Benjamin André', 'Cheikh Niasse', 'Eugenio Pizzuto', 'Renato Sanches', 'Xeka', 'Mustafa Kapı', 'Rocco Ascone', 'Timothy Weah', 'Yusuf Yazıcı', 'Aguibou Camara', 'Jonathan Bamba', 'Jonathan Ikoné', 'Luiz Araújo', 'Isaac Lihadji', 'Jonathan David', 'Burak Yilmaz', 'Usman Simbakoli', 'Bica']"
2020,FC Stade Rennes,"['Edouard Mendy', 'Alfred Gomis', 'Romain Salin', 'Pépé Bonet', 'Nayef Aguerd', 'Daniele Rugani', 'Jérémy Gélin', 'Gerzino Nyamsi', 'Lilian Brassier', 'Damien Da Silva', 'Warmed Omari', 'Faitout Maouassa', 'Adrien Truffert', 'Dalbert', 'Hamari Traoré', 'Sacha Boey', 'Lorenz Assignon', 'Steven Nzonzi', 'Jonas Martin', 'Lesley Ugochukwu', 'Eduardo Camavinga', 'Benjamin Bourigeaud', 'Flavien Tait', 'Clément Grenier', 'James Léa Siliki', 'Andy Diouf', 'Brandon Soppy', 'Yann Gboho', 'Martin Terrier', 'Raphinha', 'Jérémy Doku', 'Romain Del Castillo', 'Serhou Guirassy', 'Adrien Hunou', ""M'Baye Niang"", 'Georginio Rutter', 'Matthis Abline']"
2020,Olympique Marseille,"['Steve Mandanda', 'Yohann Pelé', 'Fabio Vanni', 'Simon Ngapandouetnbu', 'Duje Caleta-Car', 'Leonardo Balerdi', 'Álvaro González', 'Lucas Perrin', 'Aaron Kamardin', 'Jordan Amavi', 'Christopher Rocchia', 'Yuto Nagatomo', 'Pol Lirola', 'Bouna Sarr', 'Hiroki Sakai', 'Boubacar Kamara', 'Maxime López', 'Pape Gueye', 'Paolo Sciortino', 'Morgan Sanson', 'Valentin Rongier', 'Michaël Cuisance', 'Kevin Strootman', 'Olivier Ntcham', 'Oussama Targhalline', 'Cheick Souaré', 'Dimitri Payet', 'Saîf-Eddine Khaoui', 'Ugo Bertelli', 'Luis Henrique', 'Nemanja Radonjić', 'Marley Aké', 'Florian Thauvin', 'Arkadiusz Milik', 'Darío Benedetto', 'Valère Germain', 'Bamba Dieng']"
2020,OGC Nizza,"['Walter Benítez', 'Yoan Cardinale', 'Teddy Boulhendi', 'Jules Rolland', 'William Saliba', 'Jean-Clair Todibo', 'Flavius Daniliuc', 'Stanley Nsoki', 'Andy Pelmard', 'Robson Bambu', 'Dante', 'Théo Pionnier-Bertrand', 'Noah Crétier', 'Lorenzo Prso', 'Hassane Kamara', 'Racine Coly', 'Youcef Atal', 'Jordan Lotomba', 'Patrick Burner', 'Antoine Mendy', 'Morgan Schneiderlin', 'Pierre Lees-Melou', 'Danilo Barbosa', 'Khéphren Thuram', 'Hicham Boudaoui', 'Alexis Trouillet', 'Soudeysse Kari', 'Eddy Sylvestre', 'Paul Wade', 'Jeff Reine-Adélaïde', 'Alexis Claude-Maurice', 'Malik Sellouki', 'Myziane Maolida', 'Salim Ben Seghir', 'Deji Sotona', 'Rony Lopes', 'Dan Ndoye', 'Hicham Mahou', 'Amine Gouiri', 'Kasper Dolberg', 'Evann Guessand']"
2020,AS Saint-Étienne,"['Etienne Green', 'Stefan Bajic', 'Jessy Moulin', 'Boubacar Fall', 'Nabil Ouennas', 'Wesley Fofana', 'Pape Abou Cissé', 'Harold Moukoudi', 'Panagiotis Retsos', 'Timothée Kolodziejczak', 'Saïdou Sow', 'Marvin Tshibuabua', 'Abdoulaye Bakayoko', 'Miguel Trauco', 'Gabriel Silva', 'Yvann Maçon', 'Mathieu Debuchy', 'Alpha Sissoko', 'Lucas Gourna-Douath', ""Yann M'Vila"", 'Yvan Neyou', 'Assane Dioussé', 'Rayan Souici', 'Mahdi Camara', 'Zaydou Youssouf', 'Aimen Moueffek', 'Baptiste Gabard', 'Adil Aouchiche', 'Ryad Boudebouz', 'Bilal Benkhedim', 'Denis Bouanga', 'Kévin Monnet-Paquet', 'Abdoulaye Coulibaly', 'Mathys Saban', 'Arnaud Nordin', 'Maxence Rivera', 'Tyrone Tormin', 'Wahbi Khazri', 'Charles Abi', 'Anthony Modeste', 'Romain Hamouma', 'Jean-Philippe Krasso', 'Yanis Lhéry']"
2020,HSC Montpellier,"['Jonas Omlin', 'Dimitry Bertaud', 'Matis Carvalho', 'Pedro Mendes', 'Daniel Congré', 'Clément Vidal', 'Hilton', 'Maxime Estève', 'Nicolas Cozza', 'Mihailo Ristic', 'Ambroise Oyongo', 'Thibault Tamas', 'Junior Sambia', 'Arnaud Souquet', 'Mathías Suárez', 'Thibaut Vargas', 'Joris Chotard', 'Damien Le Tallec', 'Jordan Ferri', 'Samy Benchamma', 'Téji Savanier', 'Florent Mollet', 'Sacha Delaye', 'Stephy Mavididi', 'Keagan Dolly', 'Il-lok Yun', 'Béni Makouana', 'Oucasse Mendy', 'Andy Delort', 'Gaëtan Laborde', 'Elye Wahi', 'Petar Skuletic', 'Yanis Ammour', 'Adil Ben Achour']"
2020,Angers SCO,"['Paul Bernardoni', 'Danijel Petkovic', 'Ludovic Butelle', 'Romain Thomas', 'Vincent Manceau', 'Mateo Pavlovic', 'Enzo Ebosse', 'Ismaël Traoré', 'Kévin Boma', 'Kévin Mouanga', 'Ismaël Dramé', 'Rayan Aït-Nouri', 'Souleyman Doumbia', 'Oussama Falouh', 'Abdoulaye Bamba', 'Baptiste Santamaria', 'Ibrahim Amadou', 'Zinédine Ould Khaled', 'Antonin Bobichon', 'Lassana Coulibaly', 'Thomas Mangani', 'Pierrick Capelle', 'Mathias Pereira Lage', 'Jimmy Cabot', 'Angelo Fulgini', 'Waniss Taïbi', 'Sofiane Boufal', 'Farid El Melali', 'Thomas Touré', 'Sada Thioub', 'Noah Fatar', 'Yassin Fortuné', 'Stéphane Bahoken', 'Mohamed-Ali Cho', 'Rachid Alioui', 'Loïs Diony', 'Casimir Ninga', 'Wilfried Kanga']"
2020,RC Straßburg Alsace,"['Matz Sels', 'Bingourou Kamara', 'Eiji Kawashima', 'Alexandre Pierre', 'Mohamed Simakan', 'Alexander Djiku', 'Stefan Mitrovic', 'Lamine Koné', 'Ismaïl Aaneba', 'Abdoulaye Ousmane', 'Marvin Elimbi', 'Anthony Caci', 'Lionel Carole', 'Frédéric Guilbert', 'Kenny Lala', 'Marvin Senaya', 'Ibrahima Sissoko', 'Jean-Eudes Aholou', 'Mahamé Siby', 'Jean-Ricner Bellegarde', 'Sanjin Prcic', 'Benjamin Besic', 'Dimitri Liénard', 'Adrien Thomasson', 'Noé Sommer', 'Mehdi Chahiri', 'Adrien Lebeau', 'Kévin Zohi', 'Majeed Waris', 'Ludovic Ajorque', 'Habib Diallo', 'Lebo Mothiba', 'Idriss Saadi', 'Moïse Sahi Dion']"
2020,FC Girondins Bordeaux,"['Benoît Costil', 'Gaëtan Poussin', 'Pablo', 'Laurent Koscielny', 'Loris Benito', 'Vukasin Jovanovic', 'Mexer', 'Paul Baysse', 'Loïc Bessilé', 'Maxime Poundjé', 'Youssouf Sabaly', 'Enock Kwateng', 'Ismaël Sow', 'Malcom Bokele', 'Otávio', 'Jean Michaël Seri', 'Tom Lacoux', 'David Kong', 'Toma Bašić', 'Rubén Pardo', 'Issouf Sissokho', 'Ibrahim Diarra', 'Yacine Adli', 'Hatem Ben Arfa', 'Mehdi Zerkane', 'Dilane Bakwa', 'Samuel Kalu', 'Rémi Oudin', 'Amadou Traoré', 'Logan Delaurier-Chaubet', 'Josh Maja', 'Ui-jo Hwang', 'Nicolas de Préville', 'Alexandre Mendy', 'Jimmy Briand', 'Sékou Mara']"
2020,Stade Reims,"['Predrag Rajkovic', 'Yehvann Diouf', 'Trey Vimalin', 'Dialy Ndiaye', 'Wout Faes', 'Dario Maresic', 'Yunis Abdelhamid', 'Enzo Valentim', 'Moustapha Mbow', 'Ghislain Konan', 'Thibault De Smet', 'Thomas Foket', 'Fodé Doucouré', 'Marshall Munetsi', 'Dion Lopy', 'Mouhamadou Drammeh', 'Xavier Chavalerin', 'Valon Berisha', 'Moreto Cassamá', 'Tristan Dingomé', 'Moïse Sakava', 'Nathanaël Mbuku', 'Mathieu Cafaro', 'Arbër Zeneli', 'Dereck Kutesa', 'Moussa Doumbia', 'Alexis Flips', 'Anastasios Donis', 'Boulaye Dia', 'El Bilal Touré', 'Kaj Sierhuis', 'Fraser Hornby', 'Hugo Ekitiké', 'Timothé Nkada']"
2020,RC Lens,"['Wuilker Fariñez', 'Jean-Louis Leca', 'Yannick Pandor', 'Loïc Badé', 'Facundo Medina', 'Jonathan Gradit', 'Steven Fortes', 'Aleksandar Radovanović', 'Zakaria Diallo', 'Yann Kembo', 'Adrien Louveau', 'Massadio Haidara', 'Issiaga Sylla', 'Ismaël Boura', 'Jonathan Clauss', 'Clément Michelin', 'Cheick Traoré', 'Cheick Doucouré', 'Manuel Perez', 'Yannick Cahuzac', 'Seko Fofana', 'Jonathan Varane', 'Charles Boli', 'Gaël Kakuta', 'David Pereira da Costa', 'Adam Oudjani', 'Gaëtan Robail', 'Tony Mauricio', 'Cyrille Bayala', 'Boubakar Camara', 'Arnaud Kalimuendo', 'Ignatius Ganago', 'Florian Sotoca', 'Simon Banza', 'Corentin Jean', 'Ansou Sow']"
2020,FC Metz,"['Alexandre Oukidja', 'Marc-Aurèle Caillard', 'Paul Delecroix', 'Ousmane Ba', 'Dylan Bronn', 'Kiki Kouyaté', 'Mamadou Fofana', 'John Boye', 'Lenny Lacroix', 'Matthieu Udol', 'Thomas Delaine', 'Manuel Cabit', 'Fabien Centonze', 'Laurent Jans', 'William Mikelbrencis', 'Ernest Boahene', 'Habib Maïga', ""Kévin N'Doram"", 'Vincent Pajot', 'Boubacar Traoré', 'Pape Matar Sarr', 'Victorien Angban', 'Farid Boulaya', 'Youssef Maziz', 'Opa Nguette', 'Papa Ndiaga Yade', 'Cheikh Sabaly', 'Vagner', 'Lamine Gueye', 'Warren Tchimbembé', 'Adama Traoré', 'Habib Diallo', 'Ibrahima Niane', 'Aaron Leya Iseka', 'Thierry Ambrose']"
2020,Stade Brest 29,"['Gautier Larsonneur', 'Sébastien Cibois', 'Mouez Hassen', 'Jean-Kévin Duverne', 'Christophe Hérelle', 'Brendan Chardonnet', 'Lilian Brassier', 'Denys Bain', 'Romain Perraud', 'Ludovic Baal', 'Ronaël Pierre-Gabriel', 'Julien Faussurier', 'Ibrahima Diallo', 'Paul Lasne', 'Jean Lucas', 'Haris Belkebla', ""Hianga'a Mbock"", 'Cristian Battocchio', 'Hugo Magnetti', ""Ferris N'Goma"", 'Idrissa Dioh', 'Romain Faivre', 'Romain Philippoteaux', 'Bandiougou Fadiga', 'Killian Benvindo', 'Djibril Bangoura', 'Jérémy Le Douaron', 'Franck Honorat', 'Heri Tavares', 'Irvin Cardona', 'Steve Mounié', 'Gaëtan Charbonnier']"
2020,FC Nantes,"['Alban Lafont', 'Denis Petric', 'Charly Jan', 'Andrei Girotto', 'Jean-Charles Castelletto', 'Thomas Basila', 'Nicolas Pallois', 'Abdoulaye Sylla', 'Anthony Walongwa', 'Charles Traoré', 'Quentin Merlin', 'Sébastien Corchia', 'Fábio', 'Dennis Appiah', 'Abdoulaye Touré', 'Pedro Chirivella', 'Batista Mendy', 'Imrân Louza', 'Mehdi Abeid', 'Samuel Moutoussamy', 'Ludovic Blas', 'Roli Pereira de Sa', 'Moses Simon', 'Anthony Limbombe', 'Élie Youan', 'Marcus Coco', 'Abdoul Kader Bamba', 'Randal Kolo Muani', 'Jean-Kévin Augustin', 'Kalifa Coulibaly', 'Renaud Emond', 'Bridge Ndilu']"
2020,FC Lorient,"['Paul Nardi', 'Matthieu Dreyer', 'Teddy Bartouche', 'Thomas Callens', 'Andreaw Gravillon', 'Trevoh Chalobah', 'Julien Laporte', 'Tiago Ilori', 'Thomas Fontaine', 'Jérémy Morel', 'Matthieu Saunier', 'Loris Mouyokolo', 'Vincent Le Goff', 'Yoann Etienne', 'Houboulang Mendes', 'Jérôme Hergault', 'Joris Mendy', 'Laurent Abergel', 'Thomas Monconduit', 'Franklin Wadja', 'Fabien Lemoine', 'Malamine Doumbouya', 'Jonathan Delaplace', 'Enzo Le Fée', 'Quentin Boisgard', 'Sylvain Marveaux', 'Yoane Wissa', 'Armand Laurienté', 'Stéphane Diarra', 'Dango Ouattara', 'Terem Moffi', 'Adrian Grbic', 'Pierre-Yves Hamel', 'Umut Bozok']"
2020,Dijon FCO,"['Alfred Gomis', 'Rúnar Alex Rúnarsson', 'Anthony Racioppi', 'Saturnin Allagbé', 'Lévi Ntumba', 'Jonathan Panzo', 'Bruno Ecuele Manga', 'Senou Coulibaly', 'Wesley Lautoa', 'Bogdan Racovitan', 'Arthur Zagré', 'Aníbal Chalá', 'Ngonda Muzinga', 'Sacha Boey', 'Fouad Chafik', 'Ahmad Ngouyamsa', 'Wilitty Younoussa', 'Junior Dina Ebimbe', 'Pape Cheikh', 'Didier Ndong', 'Romain Amalfitano', 'Jordan Marié', 'Bersant Celina', 'Yassine Benzia', 'Amir Arli', 'Frédéric Sammaritano', 'Mounir Chouiar', 'Alex Dobre', 'Charles Costes', 'Erwan Belhadji', 'Mama Baldé', 'Moussa Konaté', 'Roger Assalé', 'Aboubakar Kamara', 'Aurélien Scheidler', 'Rayan Philippe', 'Jacques Siwe']"
2020,Nîmes Olympique,"['Baptiste Reynet', 'Lucas Dias', 'Amjhad Nazih', 'Anthony Briançon', 'Loïck Landre', 'Pablo Martínez', 'Naomichi Ueda', 'Kelyan Guessoum', 'Adilson Malanda', 'Birger Meling', 'Florian Miguel', 'Patrick Burner', 'Sofiane Alakouch', 'Gaëtan Paquiez', 'Lamine Fomba', 'Andrés Cubas', 'Sidy Sarr', 'Lucas Deaux', 'Mattéo Ahlinvi', 'Antoine Valério', 'Niclas Eliasson', 'Romain Philippoteaux', 'Lucas Buades', 'Yassine Benrahou', 'Haris Duljevic', 'Zinedine Ferhat', 'Renaud Ripart', 'Marco Majouga', 'Nassim Chadli', 'Moussa Koné', 'Kévin Denkey', 'Karim Aribi', 'Nolan Roux', 'Clément Depres', 'Sami Ben Amar', 'Mahamadou Doucouré']"
2021,FC Paris Saint-Germain,"['Gianluigi Donnarumma', 'Keylor Navas', 'Sergio Rico', 'Alexandre Letellier', 'Garissone Innocent', 'Denis Franchi', 'Marquinhos', 'Presnel Kimpembe', 'Thilo Kehrer', 'Abdou Diallo', 'Sergio Ramos', 'El Chadaille Bitshiabu', 'Nuno Mendes', 'Juan Bernat', 'Layvin Kurzawa', 'Teddy Alloh', 'Achraf Hakimi', 'Colin Dagba', 'Leandro Paredes', 'Danilo Pereira', 'Marco Verratti', 'Georginio Wijnaldum', 'Idrissa Gueye', 'Ander Herrera', 'Junior Dina Ebimbe', 'Edouard Michut', 'Rafinha', 'Ismaël Gharbi', 'Nathan Bitumazala', 'Neymar', 'Julian Draxler', 'Djeidi Gassama', 'Lionel Messi', 'Pablo Sarabia', 'Ángel Di María', 'Xavi Simons', 'Kylian Mbappé', 'Mauro Icardi', 'Arnaud Kalimuendo', 'Kenny Nagera', 'Sekou Yansané']"
2021,Olympique Lyon,"['Anthony Lopes', 'Julian Pollersbeck', 'Kayne Bonnevie', 'Malcolm Barcola', 'Castello Lukeba', 'Jason Denayer', 'Sinaly Diomandé', 'Jérôme Boateng', 'Marcelo', 'Damien Da Silva', 'Emerson Palmieri', 'Henrique Silva', 'Hugo Vogel', 'Malo Gusto', 'Léo Dubois', 'Irvyn Lomami', 'Bruno Guimarães', 'Thiago Mendes', 'Tanguy Ndombélé', 'Houssem Aouar', 'Maxence Caqueret', 'Pape Cheikh', 'Habib Keïta', 'Florent Sanchez', 'Noam Bonnet', 'Romain Faivre', 'Lucas Paquetá', 'Rayan Cherki', 'Jeff Reine-Adélaïde', 'Xherdan Shaqiri', 'Maxwel Cornet', 'Lenny Pintor', 'Madyan Sounni', 'Tetê', 'Bradley Barcola', 'Moussa Dembélé', 'Karl Toko Ekambi', 'Tino Kadewere', 'Islam Slimani', 'Gaël Nsombi']"
2021,AS Monaco,"['Alexander Nübel', 'Radoslaw Majecki', 'Vito Mannone', 'Yann Lienard', 'Benoît Badiashile', 'Axel Disasi', 'Guillermo Maripán', 'Strahinja Pavlovic', 'Chrislain Matsima', 'Jean Marcelin', 'Yllan Okou', 'Soungoutou Magassa', 'Fouad El Maach', 'Caio Henrique', 'Ismail Jakobs', 'Louis Torres', 'Vanderson', 'Ruben Aguilar', 'Djibril Sidibé', 'Aurélien Platret', 'Aurélien Tchouaméni', 'Pelé', 'Youssouf Fofana', 'Jean Lucas', 'Eliot Matazo', 'Cesc Fàbregas', 'Félix Lemaréchal', 'Tiago Ribeiro', 'Florian Baranik', 'Aleksandr Golovin', 'Maghnes Akliouche', 'Sofiane Diop', 'Gelson Martins', 'Krépin Diatta', 'Anthony Musaba', 'Wissam Ben Yedder', 'Kevin Volland', 'Myron Boadu', 'Wilson Isidor', 'Pietro Pellegri', 'Eric Ayiah']"
2021,LOSC Lille,"['Léo Jardim', 'Ivo Grbic', 'Orestis Karnezis', 'Adam Jakubech', 'Jules Raux', 'Sven Botman', 'Tiago Djaló', 'Kouadio-Yves Dabila', 'José Fonte', 'Maxime Wackers', 'Leny Yoro', 'Reinildo Mandava', 'Gabriel Gudmundsson', 'Domagoj Bradaric', 'Zeki Çelik', 'Jérémy Pied', 'Simon Ramet', 'Benjamin André', 'Amadou Onana', 'Jean Onana', 'Cheikh Niasse', 'Ugo Raghouber', 'Carlos Baleba', 'Renato Sanches', 'Xeka', 'Angel Gomes', 'Rocco Ascone', 'Timothy Weah', 'Yusuf Yazıcı', 'Hatem Ben Arfa', 'Exaucé Mpembele Boula', 'Jonathan Bamba', 'Capita', 'Joffrey Bazie', 'Jonathan Ikoné', 'Luiz Araújo', 'Edon Zhegrova', 'Isaac Lihadji', 'Jonathan David', 'Burak Yilmaz', 'Bica']"
2021,FC Stade Rennes,"['Alfred Gomis', 'Doğan Alemdar', 'Romain Salin', 'Pépé Bonet', 'Elias Damergy', 'Loïc Badé', 'Nayef Aguerd', 'Warmed Omari', 'Jérémy Gélin', 'Jeanuël Belocian', 'Adrien Truffert', 'Birger Meling', 'Faitout Maouassa', 'Hamari Traoré', 'Lorenz Assignon', 'Baptiste Santamaria', 'Lesley Ugochukwu', 'Jonas Martin', 'Noah Françoise', 'Eduardo Camavinga', 'Lovro Majer', 'Benjamin Bourigeaud', 'Flavien Tait', 'Andy Diouf', 'Trésor Matondo', 'Désiré Doué', 'Martin Terrier', 'Kamaldeen Sulemana', 'Jérémy Doku', 'Romain Del Castillo', 'Loum Tchaouna', 'Junior Kadile', 'Gaëtan Laborde', 'Serhou Guirassy', 'Matthis Abline', 'Mathys Tel']"
2021,Olympique Marseille,"['Pau López', 'Steve Mandanda', 'Simon Ngapandouetnbu', 'Fabio Vanni', 'William Saliba', 'Duje Caleta-Car', 'Leonardo Balerdi', 'Luan Peres', 'Sead Kolasinac', 'Álvaro González', ""Yakine Said M'Madi"", 'Jordan Amavi', 'Pol Lirola', 'Amay Caprice', 'Boubacar Kamara', 'Pape Gueye', 'Paolo Sciortino', 'Tom Moustier', 'Mattéo Guendouzi', 'Gerson', 'Valentin Rongier', 'Cheick Souaré', 'Oussama Targhalline', 'Bilal Nadir', 'Amine Harit', 'Dimitri Payet', 'Ugo Bertelli', 'Luis Henrique', 'Konrad de la Fuente', 'Nemanja Radonjić', 'Salim Ben Seghir', 'Jonathan Pitou', 'Cengiz Ünder', 'Arkadiusz Milik', 'Bamba Dieng', 'Cédric Bakambu', 'Darío Benedetto', 'Aylan Benyahia-Tani']"
2021,OGC Nizza,"['Walter Benítez', 'Marcin Bulka', 'Teddy Boulhendi', 'Jean-Clair Todibo', 'Flavius Daniliuc', 'Robson Bambu', 'Dante', 'Yannis Nahounou', 'Melvin Bard', 'Jordan Amavi', 'Hassane Kamara', 'Youcef Atal', 'Jordan Lotomba', 'Antoine Mendy', 'Pablo Rosario', 'Mario Lemina', 'Morgan Schneiderlin', 'Danilo Barbosa', 'Justin Smith', 'Khéphren Thuram', 'Hicham Boudaoui', 'Alexis Trouillet', 'Calvin Stengs', 'Alexis Claude-Maurice', 'Justin Kluivert', 'Billal Brahimi', 'Myziane Maolida', 'Dan Ndoye', 'Lucas Da Cunha', 'Amine Gouiri', 'Kasper Dolberg', 'Andy Delort', 'Evann Guessand', 'Ihsan Sacko']"
2021,RC Lens,"['Wuilker Fariñez', 'Jean-Louis Leca', 'Yannick Pandor', 'Facundo Medina', 'Kevin Danso', 'Jonathan Gradit', 'Christopher Wooh', 'Steven Fortes', 'Adrien Louveau', 'Massadio Haidara', 'Deiver Machado', 'Ismaël Boura', 'Malcom Musquet', 'Jonathan Clauss', 'Brayann Pereira', 'Cheick Doucouré', 'Patrick Berg', 'Yannick Cahuzac', 'Samba Sow', 'Yacouba Barry', 'Seko Fofana', 'Jonathan Varane', 'Mamadou Camara', 'Przemyslaw Frankowski', 'Charles Boli', 'Gaël Kakuta', 'David Pereira da Costa', 'Mohamed Cissé', 'Arnaud Kalimuendo', 'Simon Banza', 'Ignatius Ganago', 'Florian Sotoca', 'Wesley Saïd', 'Corentin Jean', 'Ibrahima Baldé']"
2021,Stade Reims,"['Predrag Rajkovic', 'Yehvann Diouf', 'Nicolas Penneteau', 'Wout Faes', 'Andreaw Gravillon', 'Yunis Abdelhamid', 'Moustapha Mbow', 'Enzo Valentim', 'Ghislain Konan', 'Bradley Locko', 'Thomas Foket', 'Maxime Busi', 'Fodé Doucouré', 'Ibrahim Diakité', 'Azor Matusiwa', 'Marshall Munetsi', 'Dion Lopy', 'Samuel Koeberlé', 'Jens Cajuste', 'Xavier Chavalerin', 'Moreto Cassamá', 'Valon Berisha', 'Martin Adeline', 'Sambou Sissoko', 'Ilan Kebbal', 'Kamory Doumbia', 'Nathanaël Mbuku', 'Billal Brahimi', 'Arbër Zeneli', 'Mathieu Cafaro', 'Alexis Flips', 'Mitchell van Bergen', 'Moussa Doumbia', 'Anastasios Donis', 'Noa Cervantes', 'Hugo Ekitiké', 'El Bilal Touré', 'Kaj Sierhuis', ""N'Dri Koffi"", 'Fraser Hornby']"
2021,HSC Montpellier,"['Jonas Omlin', 'Dimitry Bertaud', 'Matis Carvalho', 'Mamadou Sakho', 'Maxime Estève', 'Pedro Mendes', 'Thuler', 'Redouane Halhal', 'Nicolas Cozza', 'Mihailo Ristic', 'Ambroise Oyongo', 'Thibault Tamas', 'Junior Sambia', 'Arnaud Souquet', 'Thibaut Vargas', 'Mathías Suárez', 'Enzo Tchato', 'Marius Ros', 'Joris Chotard', 'Gabriel Barès', 'Jordan Ferri', 'Léo Leroy', 'Téji Savanier', 'Rémy Cabella', 'Florent Mollet', 'Sacha Delaye', 'Stephy Mavididi', 'Béni Makouana', 'Gaëtan Laborde', 'Andy Delort', 'Elye Wahi', 'Valère Germain', 'Nicholas Gioacchini', 'Petar Skuletic', 'Yanis Guermouche', 'Ryan Bakayoko']"
2021,RC Straßburg Alsace,"['Matz Sels', 'Eiji Kawashima', 'Alaa Bellaarouch', 'Alexander Djiku', 'Gerzino Nyamsi', 'Lucas Perrin', 'Ismaël Doukouré', 'Maxime Le Marchand', 'Marvin Elimbi', 'Kanfory Kaba', 'Anthony Caci', 'Frédéric Guilbert', 'Karol Fila', 'Marvin Senaya', 'Ibrahima Sissoko', 'Jean-Eudes Aholou', 'Mahamé Siby', 'Jean-Ricner Bellegarde', 'Sanjin Prcic', 'Dimitri Liénard', 'Dany Jean', 'Adrien Thomasson', 'Habib Diarra', 'Nordine Kandil', 'Aymeric Ahmed', 'Abdoul Ouattara', 'Mehdi Chahiri', 'Majeed Waris', 'Ludovic Ajorque', 'Habib Diallo', 'Lebo Mothiba', 'Kévin Gameiro', 'Moïse Sahi Dion']"
